sample_id	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts
barcode21	2877786	7.389476633757016e-05	Microsporomyces rubellus	Microsporomyces	Microsporomycetaceae	Cystobasidiales	Cystobasidiomycetes	Basidiomycota	Opisthokonta					14.160749652333921
barcode21	2878256	7.144225419342375e-05	Boekhoutia sterigmata	Boekhoutia	Chionosphaeraceae	Agaricostilbales	Agaricostilbomycetes	Basidiomycota	Opisthokonta					13.690764940102568
barcode21	2877771	8.093673699983009e-05	Kondoa ribitophobia	Kondoa	Kondoaceae	Agaricostilbales	Agaricostilbomycetes	Basidiomycota	Opisthokonta					15.510230658225439
barcode21	114775	0.0005246899164182181	Trigonosporomyces hylophilus	Trigonosporomyces	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					100.5484274428888
barcode21	2877805	0.00012162879002226622	Chrysozyma pseudogriseoflava	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					23.308211547126962
barcode21	2877812	0.00014795964387984855	Chrysozyma flava	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					28.354098395270896
barcode21	2877809	7.646048593446551e-05	Chrysozyma fusiformis	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					14.652428761565364
barcode21	1806907	0.00047092525164506706	Gymnosporangium przewalskii	Gymnosporangium	Gymnosporangiaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					90.24528967375078
barcode21	2877807	0.00016653780028995103	Chrysozyma iridis	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					31.914304820764475
barcode21	2877806	0.000318898331920054	Chrysozyma sambuci	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					61.11176293916763
barcode21	1392244	0.0005478845724267086	Kalmanozyma brasiliensis	Kalmanozyma		Ustilaginales	Ustilaginomycetes	Basidiomycota	Opisthokonta					104.99331215241988
barcode21	27376	0.010335113501114435	Acaulospora colombiana	Acaulospora	Acaulosporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					1980.5591406725637
barcode21	1486924	0.0019397225215008918	Gromochytrium mamkaevae	Gromochytrium	Gromochytriaceae	Gromochytriales	Chytridiomycetes	Chytridiomycota	Opisthokonta					371.7167856853019
barcode21	1754191	0.0005299139389942232	Piromyces finnis	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					101.54952778521897
barcode21	2710867	0.00021050991579844993	Khoyollomyces ramosus	Khoyollomyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					40.340857204120155
barcode21	2315449	0.0003218428043152266	Yamadazyma tenuis	Yamadazyma	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					61.676023962144136
barcode21	1208333	0.005902766450426521	Dentiscutata savannicola	Dentiscutata	Gigasporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					1131.170745961036
barcode21	329884	0.0006224077237112502	Friedmanniomyces simplex	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					119.27448172568171
barcode21	383838	0.00011478470207182328	Myxozyma neglecta	Myxozyma	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta					21.996651596831782
barcode21	45792	0.002029007870789486	Lipomyces oligophaga	Lipomyces	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta					388.8268943108723
barcode21	44066	9.819255912722745e-05	Geotrichum fermentans	Geotrichum	Dipodascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					18.817032875787106
barcode21	2891599	0.0013193273381090507	Candidozyma khanbhai	Candidozyma	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					252.8279751111898
barcode21	46584	0.003828388603915814	Danielia oregonensis	Danielia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					733.649421722803
barcode21	34356	0.0020352075958130506	Kodamaea ohmeri	Kodamaea	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					390.0149724160381
barcode21	131344	0.00017234915168093157	Pallidocercospora heimii	Pallidocercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					33.02795733322364
barcode21	133175	9.204234047990692e-05	Pseudocercospora angolensis	Pseudocercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					17.638441875526482
barcode21	1431932	0.0020877346992893247	Amycosphaerella africana	Amycosphaerella	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					400.08095136361044
barcode21	112494	0.000270484520711018	Paramycosphaerella parkii	Paramycosphaerella	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					51.83403064193523
barcode21	470158	0.00023014028813777532	Teratosphaeria stellenboschiana	Teratosphaeria	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					44.102703976994434
barcode21	418781	0.0002221480817616858	Teratosphaeria destructans	Teratosphaeria	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					42.5711255003189
barcode21	13684	0.005601802879552147	Parastagonospora nodorum	Parastagonospora	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					1073.495893020096
barcode21	1431937	0.0002611208252685906	Neocatenulostroma microsporum	Neocatenulostroma	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					50.03962822952109
barcode21	134358	0.0005851814678864801	Westerdykella cylindrica	Westerdykella	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					112.14066541695773
barcode21	372061	0.006796372986776633	Lepidosphaeria nicotiae	Lepidosphaeria	Testudinaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					1302.4161409479532
barcode21	62132	0.006683091820962077	Capnobotryella renispora	Capnobotryella	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					1280.7076180182466
barcode21	162394	0.0005674725332641846	Dothidea sambuci	Dothidea	Dothideaceae	Dothideales	Dothideomycetes	Ascomycota	Opisthokonta					108.74703143954875
barcode21	1921807	8.901284457394695e-05	Tintelnotia destructans	Tintelnotia	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					17.057887457083748
barcode21	43223	0.0004564395664503289	Tyrannosorus pinicola	Tyrannosorus	Venturiaceae	Venturiales	Dothideomycetes	Ascomycota	Opisthokonta					87.46933987714233
barcode21	157072	0.003384524120334112	Aphanomyces invadans	Aphanomyces	Verrucalvaceae	Saprolegniales	Saprolegniomycetes	Oomycota	Sar					648.5898952761072
barcode21	112090	0.006818892042226309	Aphanomyces astaci	Aphanomyces	Verrucalvaceae	Saprolegniales	Saprolegniomycetes	Oomycota	Sar					1306.7315576199965
barcode21	2704023	0.0038490730142533023	Jimgerdemannia ambigua	Jimgerdemannia	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					737.6132580134173
barcode21	1047171	7.502569989286099e-05	Zymoseptoria tritici	Zymoseptoria	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					14.377474973268523
barcode21	1306365	0.00020754029334349387	Cryomyces montanus	Cryomyces			Dothideomycetes	Ascomycota	Opisthokonta					39.77177657458711
barcode21	463800	0.0001146339519148011	Kwoniella mangrovensis	Kwoniella	Cryptococcaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					21.967762741240996
barcode21	1470396	7.352416678901078e-05	Deakozyma indianensis	Deakozyma	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					14.089730178445292
barcode21	1809185	0.000944167534212164	Adelosphaeria catenata	Adelosphaeria	Pleurotheciaceae	Pleurotheciales	Sordariomycetes	Ascomycota	Opisthokonta					180.93460125121382
barcode21	565031	6.992646103468822e-05	Alternaria terricola	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					13.400287433921442
barcode21	2979814	7.136469860992843e-05	Paraleptosphaeria kunmingensis	Paraleptosphaeria	Leptosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					13.675902653415024
barcode21	646068	7.199535231493632e-05	Neoascochyta paspali	Neoascochyta	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					13.796757345520506
barcode21	743949	8.298741044723929e-05	Alternaria elegans	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					15.903209413646254
barcode21	2021042	7.711015093973434e-05	Neoascochyta soli	Neoascochyta	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					14.776926665185051
barcode21	28988	0.00011610524846472259	Leptosphaeria doliolum	Leptosphaeria	Leptosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					22.249713184288648
barcode21	1911174	8.730045671566276e-05	Leptosphaeria irregularis	Leptosphaeria	Leptosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					16.729735722249316
barcode21	2704024	0.001444532156526663	Vinositunica radiata	Vinositunica	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					276.8214752838305
barcode21	45511	0.00016436276951148408	Yamadazyma scolyti	Yamadazyma	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					31.49749497256374
barcode21	2059835	0.00012002533057190121	Exopassalora zambiae	Exopassalora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					23.000934198815717
barcode21	2810478	0.011441627538572809	Salinomyces polonicus	Salinomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					2192.604851726862
barcode21	4792	0.0002683055126492112	Phytophthora nicotianae	Phytophthora	Peronosporaceae	Peronosporales	Peronosporomycetes	Oomycota	Sar					51.41645861101894
barcode21	4785	0.00010229042581828562	Phytophthora cinnamomi	Phytophthora	Peronosporaceae	Peronosporales	Peronosporomycetes	Oomycota	Sar					19.602323461261346
barcode21	67593	0.00011493250846967716	Phytophthora sojae	Phytophthora	Peronosporaceae	Peronosporales	Peronosporomycetes	Oomycota	Sar					22.024976328078115
barcode21	4787	0.004238213505838531	Phytophthora infestans	Phytophthora	Peronosporaceae	Peronosporales	Peronosporomycetes	Oomycota	Sar					812.185806977861
barcode21	4779	0.00043202856729851057	Bremia lactucae	Bremia	Peronosporaceae	Peronosporales	Peronosporomycetes	Oomycota	Sar					82.79136246568278
barcode21	2654861	0.005773973564328298	Quaeritorhiza haematococci	Quaeritorhiza	Quaeritorhizaceae		Chytridiomycetes	Chytridiomycota	Opisthokonta					1106.489650026489
barcode21	281847	0.0001631618012141715	Rozella allomycis	Rozella				Cryptomycota	Opisthokonta					31.26734861387654
barcode21	5491	0.00040781351232650965	Helenozyma melibiosica	Helenozyma	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					78.15093462117835
barcode21	5007	0.00022475956695105177	Brettanomyces bruxellensis	Brettanomyces	Pichiaceae	Pichiales	Pichiomycetes	Ascomycota	Opisthokonta					43.07157485309786
barcode21	54193	0.0012838814140240938	[Candida] silvatica	Pichia	Pichiaceae	Pichiales	Pichiomycetes	Ascomycota	Opisthokonta					246.0353308950932
barcode21	45553	0.0006593714984249838	Wickerhamiella galacta	Wickerhamiella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					126.35799772917333
barcode21	56417	0.00012596191917897966	Metschnikowia agaves	Metschnikowia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					24.138586419944588
barcode21	2201245	0.0027405384832478673	Metschnikowia laotica	Metschnikowia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					525.1803516987218
barcode21	224212	0.00034850111388169566	[Candida] anutae		Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					66.78466245760487
barcode21	129865	0.0025596843869514136	Septoriella leuchtmannii	Septoriella	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					490.5225578090472
barcode21	93612	6.963552015291684e-05	Exserohilum turcicum	Exserohilum	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					13.344533268984065
barcode21	89913	0.0001052474803105179	Cystofilobasidium infirmominiatum	Cystofilobasidium	Cystofilobasidiaceae	Cystofilobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					20.168995641825788
barcode21	2709059	0.00016590071383716418	Periconia cortaderiae	Periconia	Periconiaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					31.79221739547112
barcode21	1647314	5.9512104409137906e-05	Microthecium ciliatum	Microthecium	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					11.404542616340734
barcode21	2036938	0.0001292713091701301	Harzia macrospora	Harzia	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					24.77277806150871
barcode21	1661796	0.0024383975858851114	Dactylidispora ellipsospora	Dactylidispora	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					467.2798829735074
barcode21	2036939	7.423061370612899e-05	Harzia patula	Harzia	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					14.225109426960323
barcode21	2036943	5.917155590456828e-05	Harzia palmara	Harzia	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					11.339281944216038
barcode21	1661797	0.0037620360635540195	Dactylidispora singaporensis	Dactylidispora	Ceratostomataceae	Coronophorales	Sordariomycetes	Ascomycota	Opisthokonta					720.934019003111
barcode21	2877774	0.00010030854985321304	Bensingtonia pseudorectispora	Bensingtonia	Kondoaceae	Agaricostilbales	Agaricostilbomycetes	Basidiomycota	Opisthokonta					19.222528642570627
barcode21	2877788	0.00020785496656148012	Symmetrospora rhododendri	Symmetrospora	Symmetrosporaceae		Cystobasidiomycetes	Basidiomycota	Opisthokonta					39.83207866204268
barcode21	2991538	0.0017331297359475897	Entomortierella sugadairana	Entomortierella	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					332.1265838185804
barcode21	2877791	0.00011206056889598582	Robertozyma ningxiaensis	Robertozyma		Cystobasidiales	Cystobasidiomycetes	Basidiomycota	Opisthokonta					21.474615059813345
barcode21	2877792	0.00023263401149230332	Begerowomyces foliicola	Begerowomyces		Cystobasidiales	Cystobasidiomycetes	Basidiomycota	Opisthokonta					44.58058615831605
barcode21	2877765	0.0002563957373719821	Kondoa cylindrica	Kondoa	Kondoaceae	Agaricostilbales	Agaricostilbomycetes	Basidiomycota	Opisthokonta					49.13414073554242
barcode21	911321	0.00019061306410728178	Calcarisporiella thermophila	Calcarisporiella	Calcarisporiellaceae	Calcarisporiellales		Mucoromycota	Opisthokonta					36.527943927134835
barcode21	65818	0.00011610452135021654	Cyberlindnera lachancei	Cyberlindnera	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					22.249573844427395
barcode21	234567	0.0001745929381206802	Kodamaea derodonti	Kodamaea	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					33.45794310381843
barcode21	234568	0.00021659953281962264	Kodamaea arcana	Kodamaea	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					41.507834872355566
barcode21	1006461	0.00024452457088548627	Dasyspora nitidae	Dasyspora	Sphaerophragmiaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					46.859221617069274
barcode21	1396493	0.00201919295397454	Fimicolochytrium jonesii	Fimicolochytrium	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					386.946022541957
barcode21	1134076	0.0013081036486671561	Geranomyces tanneri	Geranomyces	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					250.6771346086818
barcode21	1396496	0.0016059693226279628	Thoreauomyces humboldtii	Thoreauomyces	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					307.75832517248705
barcode21	1134077	0.00018074951740663242	Geranomyces michiganensis	Geranomyces	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					34.6377530187026
barcode21	68401	0.00016130181430137083	Spiromyces aspiralis	Spiromyces	Kickxellaceae	Kickxellales	Kickxellomycetes	Zoopagomycota	Opisthokonta					30.9109118818289
barcode21	2841483	0.00011579952717133684	Tomentella exiguelata	Tomentella	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Opisthokonta					22.191126589951963
barcode21	2565641	0.00016091831920287696	Tomentella longiechinula	Tomentella	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Opisthokonta					30.837421182124125
barcode21	4754	0.00012121234430356417	Pneumocystis carinii	Pneumocystis	Pneumocystaceae	Pneumocystales	Pneumocystomycetes	Ascomycota	Opisthokonta					23.228406388269214
barcode21	2035830	0.0001260654008175059	Berkeleyomyces rouxiae	Berkeleyomyces	Ceratocystidaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta					24.158417020261922
barcode21	40221	0.0008613452913368549	Symbiotaphrina kochii	Symbiotaphrina	Symbiotaphrinaceae	Symbiotaphrinales		Ascomycota	Opisthokonta					165.06304356004685
barcode21	308924	0.00024971038694481326	Starmerella riodocensis	Starmerella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					47.853000291782344
barcode21	261099	9.797000661423632e-05	Boothiomyces macroporosus	Boothiomyces	Terramycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					18.774384247512565
barcode21	2605921	0.0011207474048634193	Novakomyces olei	Novakomyces				Ascomycota	Opisthokonta					214.7733081835965
barcode21	1396494	0.0001395354705569325	Fimicolochytrium alabamae	Fimicolochytrium	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					26.7397403647072
barcode21	1190719	0.00015173136100252426	Clavulina pakaraimensis	Clavulina	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					29.076887634357735
barcode21	334125	7.783095952067967e-05	Clavulina monodiminutiva	Clavulina	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					14.915058096785929
barcode21	1750568	7.802641200100145e-05	Cantharellus anzutake	Cantharellus	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					14.952513437399912
barcode21	1115089	0.00021271401347386257	Clavulina cinereoglebosa	Clavulina	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					40.76323725805018
barcode21	2292778	9.220063899916153e-05	Papiliotrema zeae	Papiliotrema	Rhynchogastremaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					17.66877725396532
barcode21	54100	0.0001148807929474359	Myxozyma udenii	Myxozyma	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta					22.015065875688933
barcode21	796027	0.002434800363450867	Sugiyamaella lignohabitans	Sugiyamaella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					466.5905328495435
barcode21	933994	0.0001747273863588136	Spencermartinsiella europaea	Spencermartinsiella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					33.48370795748489
barcode21	78596	0.00019577727936581762	Narasimhella hyalinospora	Narasimhella	Gymnoascaceae	Onygenales	Eurotiomycetes	Ascomycota	Opisthokonta					37.517583153989094
barcode21	1215355	0.00022960315550912927	Knoxdaviesia proteae	Knoxdaviesia	Gondwanamycetaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta					43.999771102836476
barcode21	2027812	0.0005583684000778822	Classicula sinensis	Classicula	Classiculaceae	Classiculales	Classiculomycetes	Basidiomycota	Opisthokonta					107.00236998052489
barcode21	54101	0.00026469855696735603	Myxozyma vanderwaltii	Myxozyma	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta					50.725243265882305
barcode21	936130	0.0005168614741071712	Pisolithus orientalis	Pisolithus	Pisolithaceae	Boletales	Agaricomycetes	Basidiomycota	Opisthokonta					99.04823172905365
barcode21	5606	0.0005876883236278889	Saitoella complicata	Saitoella				Ascomycota	Opisthokonta					112.62106421010685
barcode21	208486	7.132963857142512e-05	Metschnikowia rancensis	Metschnikowia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					13.66918395799648
barcode21	415601	0.0012674319512917364	Redeckera megalocarpum	Redeckera	Diversisporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					242.88305455384062
barcode21	3231533	7.758481423638321e-05	Gorgonomyces chiangraiensis	Gorgonomyces	Gorgonomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					14.867888291375062
barcode21	3231531	0.00012423884890153984	Gorgonomyces aquaticus	Gorgonomyces	Gorgonomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					23.808387570397684
barcode21	3231532	0.00013050512958694144	Gorgonomyces limnicus	Gorgonomyces	Gorgonomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					25.009220003263934
barcode21	382530	0.0001840795232895547	Gorgonomyces haynaldii	Gorgonomyces	Gorgonomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					35.27589536607052
barcode21	3058949	0.0016909491363633759	Gorgonomyces thailandicus	Gorgonomyces	Gorgonomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					324.04334679785916
barcode21	51019	8.871081715892162e-05	Aspergillus heteromorphus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta					17.000008735432786
barcode21	1986178	8.928691955308111e-05	Parafenestella ostryae	Parafenestella	Cucurbitariaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					17.110409541635146
barcode21	1303431	0.0003250195557305964	Clypeoloculus akitaensis	Clypeoloculus	Morosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					62.28479754287711
barcode21	1571505	0.0005881284366738211	Darksidea zeta	Darksidea	Lentitheciaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					112.70540483355103
barcode21	2877763	0.0001659012755668875	Filobasidium mucilaginum	Filobasidium	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					31.792325041984917
barcode21	44082	9.72442887564759e-05	Ambrosiozyma cicatricosa	Ambrosiozyma	Pichiaceae	Pichiales	Pichiomycetes	Ascomycota	Opisthokonta					18.635312031558502
barcode21	264483	7.3537456403446e-05	Phaffia rhodozyma	Phaffia	Mrakiaceae	Cystofilobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					14.092276920417971
barcode21	89926	0.0007795914366014556	Cystofilobasidium macerans	Cystofilobasidium	Cystofilobasidiaceae	Cystofilobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					149.39622536168332
barcode21	610337	0.0003241453586728828	Naganishia cerealis	Naganishia	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					62.117271663919226
barcode21	2021465	0.0010575190517024588	Sulzbacheromyces miomboensis	Sulzbacheromyces	Lepidostromataceae	Lepidostromatales	Agaricomycetes	Basidiomycota	Opisthokonta					202.65660595394897
barcode21	1977396	0.0004089689277983552	Sulzbacheromyces bicolor	Sulzbacheromyces	Lepidostromataceae	Lepidostromatales	Agaricomycetes	Basidiomycota	Opisthokonta					78.37235150971
barcode21	1903024	0.0010740291310894748	Gloniopsis calami	Gloniopsis	Hysteriaceae	Hysteriales	Dothideomycetes	Ascomycota	Opisthokonta					205.8204985072004
barcode21	2850	0.0003781016969256577	Phaeodactylum tricornutum	Phaeodactylum	Phaeodactylaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Sar					72.45714058865148
barcode21	1132468	0.0010985052207967891	Alternaria sorghi	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					210.5109494821719
barcode21	2231374	0.00012971296199227572	Curvularia coatesiae	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					24.857413758427764
barcode21	2211346	0.0006319538695350363	Curvularia colbranii	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					121.10384783447715
barcode21	70189	0.0004562323974665808	Olpidium brassicae	Olpidium	Olpidiaceae	Olpidiales	Olpidiomycetes	Olpidiomycota	Opisthokonta					87.42963925611075
barcode21	507509	0.0007401246851771746	Danielozyma litseae	Danielozyma	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					141.83305391924267
barcode21	1231522	5.9874250950447905e-05	Candidozyma duobushaemuli	Candidozyma	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					11.473942206638133
barcode21	2877793	0.0008051553672830808	Sporobolomyces cellobiolyticus	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					154.2951436539259
barcode21	243823	0.001069426087042332	Sporobolomyces beijingensis	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					204.93839876427023
barcode21	2877794	0.0002978124547501521	Sporobolomyces ellipsoideus	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					57.07099195359064
barcode21	243824	0.00045501626937031347	Sporobolomyces jilinensis	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					87.19658776451065
barcode21	2877821	0.0004962438692433216	Sporobolomyces reniformis	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Opisthokonta					95.09719763857468
barcode21	95809	0.00013481221686445984	Kodamaea fungicola	Kodamaea	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					25.834604366603898
barcode21	78172	0.00017312695954603002	Sungouiella akabanensis	Sungouiella	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					33.17701176564392
barcode21	1857663	0.0002481163933703009	Sugiyamaella mastotermitis	Sugiyamaella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					47.54753692712424
barcode21	5580	0.00011128608530257421	Aureobasidium pullulans	Aureobasidium	Saccotheciaceae	Dothideales	Dothideomycetes	Ascomycota	Opisthokonta					21.32619767087351
barcode21	1079897	0.0001236988971667251	Acaulospora cavernata	Acaulospora	Acaulosporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					23.704914459648197
barcode21	53607	0.0004610998130228137	Cyberlindnera mississippiensis	Cyberlindnera	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					88.36240156881388
barcode21	2877764	7.487937739319327e-05	Phaffia aurantiaca	Phaffia	Mrakiaceae	Cystofilobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					14.3494346073672
